week_start,rank,gateway_id,hybrid_score,ml_probability,baseline_score,ml_percentile,baseline_percentile
2026-02-09 00:00:00+00:00,10,0AA296FF247D,0.9299698795180723,0.0006853326560432358,22.0,0.9096385542168675,0.9909638554216867
2026-02-09 00:00:00+00:00,11,0E4CE5FB4405,0.9277108433734939,0.0015032563098401582,9.0,0.9789156626506024,0.7740963855421686
2026-02-09 00:00:00+00:00,12,0AB6B45C775A,0.9156626506024097,0.0007634391696939603,13.0,0.9216867469879518,0.8975903614457831
2026-02-09 00:00:00+00:00,13,06F2CDBD2C41,0.9141566265060241,0.0025614976126233807,7.0,0.9939759036144579,0.6746987951807228
2026-02-09 00:00:00+00:00,14,0A800188C20F,0.9092620481927711,0.0012430856373260044,8.0,0.9668674698795181,0.7364457831325302
2026-02-09 00:00:00+00:00,15,0AF8DCB98E4B,0.8983433734939759,0.000830207232271753,9.0,0.9397590361445783,0.7740963855421686
2026-02-16 00:00:00+00:00,1,0228A99EE35A,0.9789156626506024,0.0015585026632325867,35.0,0.9728915662650602,0.9969879518072289
2026-02-16 00:00:00+00:00,2,0E2DEE345837,0.9728915662650602,0.004748999737483411,15.0,0.9969879518072289,0.9006024096385542
2026-02-16 00:00:00+00:00,3,065B928716CD,0.9728915662650602,0.001449527427009239,31.0,0.9668674698795181,0.9909638554216867
2026-02-16 00:00:00+00:00,4,0E1B6F4DBA34,0.9698795180722891,0.002246576544904281,16.0,0.9879518072289156,0.9156626506024096
2026-02-16 00:00:00+00:00,5,02D49A34B2FE,0.9668674698795181,0.0013080066355217136,29.0,0.9608433734939759,0.9849397590361446
2026-02-16 00:00:00+00:00,6,0AA2F2CAB50B,0.9661144578313252,0.0018199886866702758,17.0,0.9789156626506024,0.927710843373494
2026-02-16 00:00:00+00:00,7,0A6D3595373D,0.954066265060241,0.004908325433011791,11.0,1.0,0.8162650602409639
2026-02-16 00:00:00+00:00,8,0A68F38A6ACF,0.954066265060241,0.0008910916025572028,30.0,0.9427710843373494,0.9879518072289156
2026-02-16 00:00:00+00:00,9,0AA4B065E5A5,0.9480421686746987,0.0009419985457763251,19.0,0.9457831325301205,0.9548192771084337
2026-02-16 00:00:00+00:00,10,0A4E33E2692B,0.9431475903614458,0.000822592689784861,25.0,0.9307228915662651,0.9804216867469879
2026-02-16 00:00:00+00:00,11,0A2778A31BE3,0.9333584337349399,0.0010716277618197704,13.0,0.9578313253012049,0.8599397590361446
2026-02-16 00:00:00+00:00,12,02D7623552C8,0.922816265060241,0.0015071269820776132,10.0,0.9698795180722891,0.7816265060240963
2026-02-16 00:00:00+00:00,13,06F2CDBD2C41,0.9198042168674699,0.0026627223845140436,8.0,0.9939759036144579,0.697289156626506
2026-02-16 00:00:00+00:00,14,0E5303C82FCB,0.9164156626506025,0.0007913118845297475,15.0,0.9216867469879518,0.9006024096385542
2026-02-16 00:00:00+00:00,15,0AA296FF247D,0.9149096385542168,0.0005980065473109936,32.0,0.8885542168674698,0.9939759036144579
2026-02-23 00:00:00+00:00,1,065B928716CD,0.9811746987951807,0.0022805321731587717,19.0,0.9909638554216867,0.9518072289156626
2026-02-23 00:00:00+00:00,2,0E69C64B6E57,0.9800451807228916,0.0016849841256368482,25.0,0.9819277108433735,0.9743975903614458
